Flight Time Rounded (s),Thrust (lb),Accel (ft/sec^2),Weight (lb)
38.4,0,-24.43447894,36.6586
38.41,0,-24.4236133,36.6586
38.42,0,-24.4127391,36.6586
38.43,0,-24.40188627,36.6586
38.44,0,-24.39102489,36.6586
38.45,0,-24.38016483,36.6586
38.46,0,-24.36930615,36.6586
38.47,0,-24.35844881,36.6586
38.48,0,-24.34759275,36.6586
38.49,0,-24.33673789,36.6586
38.5,0,-24.32589421,36.6586
38.51,0,-24.31503172,36.6586
38.52,0,-24.30418031,36.6586
38.53,0,-24.29331992,36.6586
38.54,0,-24.28247041,36.6586
38.55,0,-24.27161186,36.6586
38.56,0,-24.26075404,36.6586
38.57,0,-24.24989691,36.6586
38.58,0,-24.23905041,36.6586
38.59,0,-24.2281845,36.6586
38.6,0,-24.217319,36.6586
38.61,0,-24.20645389,36.6586
38.62,0,-24.19558898,36.6586
38.63,0,-24.18471431,36.6586
38.64,0,-24.1738397,36.6586
38.65,0,-24.16295507,36.6586
38.66,0,-24.15208027,36.6586
38.67,0,-24.1411853,36.6586
38.68,0,-24.13029006,36.6586
38.69,0,-24.11939435,36.6586
38.7,0,-24.10848822,36.6586
38.71,0,-24.09758151,36.6586
38.72,0,-24.08665419,36.6586
38.73,0,-24.07573606,36.6586
38.74,0,-24.06479718,36.6586
38.75,0,-24.05385748,36.6586
38.76,0,-24.04290679,36.6586
38.77,0,-24.03196507,36.6586
38.78,0,-24.02099236,36.6586
38.79,0,-24.01002852,36.6586
38.8,0,-23.99904351,36.6586
38.809,0,-23.9880573,36.6586
38.819,0,-23.97705996,36.6586
38.829,0,-23.9660513,36.6586
38.839,0,-23.95503144,36.6586
38.849,0,-23.94401027,36.6586
38.859,0,-23.93297784,36.6586
38.869,0,-23.92194408,36.6586
38.879,0,-23.91089912,36.6586
38.889,0,-23.89984294,36.6586
38.899,0,-23.8887655,36.6586
38.909,0,-23.87768689,36.6586
38.919,0,-23.8666071,36.6586
38.929,0,-23.85551618,36.6586
38.939,0,-23.84441422,36.6586
38.949,0,-23.83331125,36.6586
38.959,0,-23.82219731,36.6586
38.969,0,-23.81108241,36.6586
38.979,0,-23.79995674,36.6586
38.989,0,-23.78883027,36.6586
38.999,0,-23.77768319,36.6586
39.009,0,-23.76654545,36.6586
39.019,0,-23.75539716,36.6586
39.029,0,-23.7442385,36.6586
39.039,0,-23.7330794,36.6586
39.049,0,-23.72192007,36.6586
39.059,0,-23.71075055,36.6586
39.069,0,-23.69958092,36.6586
39.079,0,-23.68841134,36.6586
39.089,0,-23.67723178,36.6586
39.099,0,-23.66605242,36.6586
39.109,0,-23.6548733,36.6586
39.119,0,-23.64368457,36.6586
39.129,0,-23.63250619,36.6586
39.139,0,-23.62131835,36.6586
39.149,0,-23.61012115,36.6586
39.159,0,-23.59893455,36.6586
39.169,0,-23.58773865,36.6586
39.179,0,-23.57654361,36.6586
39.189,0,-23.56535934,36.6586
39.199,0,-23.55415601,36.6586
39.209,0,-23.54297363,36.6586
39.219,0,-23.53178219,36.6586
39.229,0,-23.52059185,36.6586
39.239,0,-23.50941255,36.6586
39.249,0,-23.49821442,36.6586
39.259,0,-23.48702733,36.6586
39.269,0,-23.47585145,36.6586
39.279,0,-23.4646567,36.6586
39.289,0,-23.45348311,36.6586
39.299,0,-23.44230061,36.6586
39.309,0,-23.43111933,36.6586
39.319,0,-23.41993916,36.6586
39.329,0,-23.40876009,36.6586
39.339,0,-23.39757216,36.6586
39.349,0,-23.38639518,36.6586
39.359,0,-23.37520929,36.6586
39.369,0,-23.36404437,36.6586
39.379,0,-23.35286037,36.6586
39.389,0,-23.34168724,36.6586
39.399,0,-23.33050489,36.6586
39.409,0,-23.3193333,36.6586
39.419,0,-23.30814247,36.6586
39.429,0,-23.29696219,36.6586
39.439,0,-23.28577248,36.6586
39.449,0,-23.2745932,36.6586
39.459,0,-23.26340435,36.6586
39.469,0,-23.25221585,36.6586
39.479,0,-23.24102755,36.6586
39.489,0,-23.22983941,36.6586
39.499,0,-23.21864133,36.6586
39.509,0,-23.20744327,36.6586
39.519,0,-23.19623512,36.6586
39.529,0,-23.18503676,36.6586
39.539,0,-23.17381817,36.6586
39.549,0,-23.16260929,36.6586
39.559,0,-23.15138996,36.6586
39.569,0,-23.14017021,36.6586
39.579,0,-23.12892989,36.6586
39.589,0,-23.11769896,36.6586
39.599,0,-23.1064474,36.6586
39.609,0,-23.09521506,36.6586
39.619,0,-23.08396195,36.6586
39.629,0,-23.07269807,36.6586
39.639,0,-23.06143327,36.6586
39.649,0,-23.05016756,36.6586
39.659,0,-23.03889089,36.6586
39.669,0,-23.02760334,36.6586
39.679,0,-23.0163147,36.6586
39.689,0,-23.00501514,36.6586
39.699,0,-22.99371455,36.6586
39.709,0,-22.9824129,36.6586
39.719,0,-22.97109029,36.6586
39.729,0,-22.95976665,36.6586
39.739,0,-22.94844197,36.6586
39.749,0,-22.93711635,36.6586
39.759,0,-22.9257699,36.6586
39.769,0,-22.91443235,36.6586
39.779,0,-22.90307408,36.6586
39.789,0,-22.89171496,36.6586
39.799,0,-22.88035501,36.6586
39.809,0,-22.86898443,36.6586
39.819,0,-22.85761306,36.6586
39.829,0,-22.8462311,36.6586
39.839,0,-22.83484863,36.6586
39.849,0,-22.82346564,36.6586
39.859,0,-22.81207227,36.6586
39.869,0,-22.80066853,36.6586
39.879,0,-22.78927448,36.6586
39.889,0,-22.77787024,36.6586
39.899,0,-22.76646588,36.6586
39.909,0,-22.75506144,36.6586
39.919,0,-22.74365707,36.6586
39.929,0,-22.73224277,36.6586
39.939,0,-22.72082861,36.6586
39.949,0,-22.70940476,36.6586
39.959,0,-22.69799113,36.6586
39.969,0,-22.68656794,36.6586
39.979,0,-22.67515515,36.6586
39.989,0,-22.66373289,36.6586
39.999,0,-22.65231115,36.6586
40.009,0,-22.64089005,36.6586
40.019,0,-22.62945967,36.6586
40.029,0,-22.61803996,36.6586
40.039,0,-22.60661106,36.6586
40.049,0,-22.59520284,36.6586
40.059,0,-22.58377553,36.6586
40.069,0,-22.57235909,36.6586
40.079,0,-22.5609335,36.6586
40.089,0,-22.5495088,36.6586
40.099,0,-22.53808499,36.6586
40.109,0,-22.52666216,36.6586
40.119,0,-22.51525018,36.6586
40.129,0,-22.50382915,36.6586
40.139,0,-22.49240902,36.6586
40.149,0,-22.48099974,36.6586
40.159,0,-22.46958133,36.6586
40.169,0,-22.45816373,36.6586
40.179,0,-22.44673706,36.6586
40.189,0,-22.4353211,36.6586
40.199,0,-22.42391577,36.6586
40.209,0,-22.4124912,36.6586
40.219,0,-22.40107731,36.6586
40.229,0,-22.38965398,36.6586
40.239,0,-22.37824115,36.6586
40.249,0,-22.36681885,36.6586
40.259,0,-22.35539696,36.6586
40.269,0,-22.34397536,36.6586
40.279,0,-22.33254414,36.6586
40.289,0,-22.32112307,36.6586
40.299,0,-22.30969219,36.6586
40.309,0,-22.29826138,36.6586
40.319,0,-22.28683061,36.6586
40.329,0,-22.27539977,36.6586
40.339,0,-22.26395889,36.6586
40.349,0,-22.25251771,36.6586
40.359,0,-22.24107638,36.6586
40.369,0,-22.2296347,36.6586
40.379,0,-22.2181827,36.6586
40.389,0,-22.20672026,36.6586
40.399,0,-22.19526738,36.6586
40.409,0,-22.18380396,36.6586
40.419,0,-22.17233994,36.6586
40.429,0,-22.16086532,36.6586
40.439,0,-22.14939004,36.6586
40.449,0,-22.1379141,36.6586
40.459,0,-22.12642742,36.6586
40.469,0,-22.11493998,36.6586
40.479,0,-22.10345178,36.6586
40.489,0,-22.09195289,36.6586
40.499,0,-22.08045313,36.6586
40.509,0,-22.06893268,36.6586
40.519,0,-22.05743134,36.6586
40.529,0,-22.0459093,36.6586
40.539,0,-22.03438645,36.6586
40.549,0,-22.02287276,36.6586
40.559,0,-22.01133846,36.6586
40.569,0,-21.9997935,36.6586
40.579,0,-21.98825779,36.6586
40.589,0,-21.97672144,36.6586
40.599,0,-21.96517447,36.6586
40.609,0,-21.95362695,36.6586
40.619,0,-21.94206899,36.6586
40.629,0,-21.93051043,36.6586
40.639,0,-21.91895157,36.6586
40.649,0,-21.9073923,36.6586
40.659,0,-21.89582278,36.6586
40.669,0,-21.88425295,36.6586
40.679,0,-21.87268299,36.6586
40.689,0,-21.86110293,36.6586
40.699,0,-21.84952274,36.6586
40.709,0,-21.83794262,36.6586
40.719,0,-21.82636248,36.6586
40.729,0,-21.81478246,36.6586
40.739,0,-21.8032026,36.6586
40.749,0,-21.79161306,36.6586
40.759,0,-21.78002379,36.6586
40.769,0,-21.76844482,36.6586
40.779,0,-21.75685622,36.6586
40.789,0,-21.74526812,36.6586
40.799,0,-21.73368044,36.6586
40.809,0,-21.72209326,36.6586
40.819,0,-21.71050674,36.6586
40.829,0,-21.69891074,36.6586
40.839,0,-21.68732543,36.6586
40.849,0,-21.67574073,36.6586
40.859,0,-21.66415665,36.6586
40.869,0,-21.65257332,36.6586
40.879,0,-21.64097073,36.6586
40.889,0,-21.62938877,36.6586
40.899,0,-21.61780749,36.6586
40.909,0,-21.60621697,36.6586
40.919,0,-21.59463717,36.6586
40.929,0,-21.583048,36.6586
40.939,0,-21.57145955,36.6586
40.949,0,-21.55987173,36.6586
40.959,0,-21.54829457,36.6586
40.969,0,-21.5367079,36.6586
40.979,0,-21.52512192,36.6586
40.989,0,-21.51353637,36.6586
40.999,0,-21.50195136,36.6586
41.009,0,-21.49036673,36.6586
41.019,0,-21.4787826,36.6586
41.029,0,-21.46719871,36.6586
41.039,0,-21.45560523,36.6586
41.049,0,-21.44402198,36.6586
41.059,0,-21.43242894,36.6586
41.069,0,-21.42083605,36.6586
41.079,0,-21.40925319,36.6586
41.089,0,-21.39766035,36.6586
41.099,0,-21.38606761,36.6586
41.109,0,-21.37447472,36.6586
41.119,0,-21.3628718,36.6586
41.129,0,-21.35125864,36.6586
41.139,0,-21.33965527,36.6586
41.149,0,-21.32805155,36.6586
41.159,0,-21.31644768,36.6586
41.169,0,-21.30483337,36.6586
41.179,0,-21.29321871,36.6586
41.189,0,-21.28160355,36.6586
41.199,0,-21.26997795,36.6586
41.209,0,-21.25835189,36.6586
41.219,0,-21.24672522,36.6586
41.229,0,-21.23509805,36.6586
41.239,0,-21.22347032,36.6586
41.249,0,-21.21183199,36.6586
41.259,0,-21.2001831,36.6586
41.269,0,-21.18854359,36.6586
41.279,0,-21.17690347,36.6586
41.289,0,-21.16525279,36.6586
41.299,0,-21.15360149,36.6586
41.309,0,-21.14193968,36.6586
41.319,0,-21.1302773,36.6586
41.329,0,-21.11862439,36.6586
41.339,0,-21.10696097,36.6586
41.349,0,-21.09529697,36.6586
41.359,0,-21.08362256,36.6586
41.369,0,-21.07194772,36.6586
41.379,0,-21.06027251,36.6586
41.389,0,-21.04859702,36.6586
41.399,0,-21.03692105,36.6586
41.409,0,-21.02523497,36.6586
41.419,0,-21.01354862,36.6586
41.429,0,-21.00187207,36.6586
41.439,0,-20.99018536,36.6586
41.449,0,-20.97849863,36.6586
41.459,0,-20.96680184,36.6586
41.469,0,-20.95511501,36.6586
41.479,0,-20.94341832,36.6586
41.489,0,-20.93172176,36.6586
41.499,0,-20.92003521,36.6586
41.509,0,-20.90833902,36.6586
41.519,0,-20.89664305,36.6586
41.529,0,-20.88495721,36.6586
41.539,0,-20.87325188,36.6586
41.549,0,-20.86155677,36.6586
41.559,0,-20.84986215,36.6586
41.569,0,-20.83816793,36.6586
41.579,0,-20.8264641,36.6586
41.589,0,-20.8147808,36.6586
41.599,0,-20.80307797,36.6586
41.609,0,-20.79137569,36.6586
41.619,0,-20.77969388,36.6586
41.629,0,-20.76800258,36.6586
41.639,0,-20.75630185,36.6586
41.649,0,-20.74461166,36.6586
41.659,0,-20.73291199,36.6586
41.669,0,-20.72122286,36.6586
41.679,0,-20.70953418,36.6586
41.689,0,-20.69784606,36.6586
41.699,0,-20.68614841,36.6586
41.709,0,-20.67446126,36.6586
41.719,0,-20.66276453,36.6586
41.729,0,-20.65106821,36.6586
41.739,0,-20.63938228,36.6586
41.749,0,-20.6276966,36.6586
41.759,0,-20.61600135,36.6586
41.769,0,-20.60430641,36.6586
41.779,0,-20.59261167,36.6586
41.789,0,-20.58091713,36.6586
41.799,0,-20.56922275,36.6586
41.809,0,-20.55752851,36.6586
41.819,0,-20.54584421,36.6586
41.829,0,-20.53414009,36.6586
41.839,0,-20.52243596,36.6586
41.849,0,-20.51075175,36.6586
41.859,0,-20.49904745,36.6586
41.869,0,-20.48734304,36.6586
41.879,0,-20.47563842,36.6586
41.889,0,-20.46393358,36.6586
41.899,0,-20.4522385,36.6586
41.909,0,-20.44052324,36.6586
41.919,0,-20.42881769,36.6586
41.929,0,-20.41711165,36.6586
41.939,0,-20.4053953,36.6586
41.949,0,-20.39367868,36.6586
41.959,0,-20.38197161,36.6586
41.969,0,-20.37024412,36.6586
41.979,0,-20.35852624,36.6586
41.989,0,-20.34680782,36.6586
41.999,0,-20.33507907,36.6586
42.009,0,-20.32335971,36.6586
42.019,0,-20.31163008,36.6586
42.029,0,-20.29989003,36.6586
42.039,0,-20.2881594,36.6586
42.049,0,-20.2764285,36.6586
42.059,0,-20.2646871,36.6586
42.069,0,-20.25295536,36.6586
42.079,0,-20.24121323,36.6586
42.089,0,-20.22947076,36.6586
42.099,0,-20.217728,36.6586
42.109,0,-20.20598495,36.6586
42.119,0,-20.19424162,36.6586
42.129,0,-20.1824981,36.6586
42.139,0,-20.17075439,36.6586
42.149,0,-20.15900057,36.6586
42.159,0,-20.14724657,36.6586
42.169,0,-20.13550247,36.6586
42.179,0,-20.12374842,36.6586
42.189,0,-20.1119943,36.6586
42.199,0,-20.10024021,36.6586
42.209,0,-20.08848614,36.6586
42.219,0,-20.07673233,36.6586
42.229,0,-20.06497855,36.6586
42.239,0,-20.05322491,36.6586
42.249,0,-20.04147146,36.6586
42.259,0,-20.02971832,36.6586
42.269,0,-20.01795545,36.6586
42.279,0,-20.00620281,36.6586
42.289,0,-19.99445048,36.6586
42.299,0,-19.98268858,36.6586
42.309,0,-19.97093692,36.6586
42.319,0,-19.95918568,36.6586
42.329,0,-19.9474348,36.6586
42.339,0,-19.93568434,36.6586
42.349,0,-19.92392426,36.6586
42.359,0,-19.91218452,36.6586
42.369,0,-19.90042529,36.6586
42.379,0,-19.88867635,36.6586
42.389,0,-19.87692779,36.6586
42.399,0,-19.86518969,36.6586
42.409,0,-19.85343199,36.6586
42.419,0,-19.84169447,36.6586
42.429,0,-19.82993746,36.6586
42.439,0,-19.8181907,36.6586
42.449,0,-19.80644432,36.6586
42.459,0,-19.79469815,36.6586
42.469,0,-19.78295213,36.6586
42.479,0,-19.77120649,36.6586
42.489,0,-19.759461,36.6586
42.499,0,-19.74772555,36.6586
42.509,0,-19.73597044,36.6586
42.519,0,-19.72422532,36.6586
42.529,0,-19.71248024,36.6586
42.539,0,-19.70073515,36.6586
42.549,0,-19.68898018,36.6586
42.559,0,-19.67723507,36.6586
42.569,0,-19.66548002,36.6586
42.579,0,-19.65373473,36.6586
42.589,0,-19.64198948,36.6586
42.599,0,-19.63023396,36.6586
42.609,0,-19.61847831,36.6586
42.619,0,-19.60672238,36.6586
42.629,0,-19.5949763,36.6586
42.639,0,-19.58322987,36.6586
42.649,0,-19.57147329,36.6586
42.659,0,-19.55970653,36.6586
42.669,0,-19.54795928,36.6586
42.679,0,-19.53619177,36.6586
42.689,0,-19.52444387,36.6586
42.699,0,-19.51267582,36.6586
42.709,0,-19.50092732,36.6586
42.719,0,-19.48915856,36.6586
42.729,0,-19.47739943,36.6586
42.739,0,-19.46563013,36.6586
42.749,0,-19.45387034,36.6586
42.759,0,-19.44210044,36.6586
42.769,0,-19.43033017,36.6586
42.779,0,-19.41856953,36.6586
42.789,0,-19.40679878,36.6586
42.799,0,-19.39501779,36.6586
42.809,0,-19.38325646,36.6586
42.819,0,-19.37148502,36.6586
42.829,0,-19.35972343,36.6586
42.839,0,-19.34794179,36.6586
42.849,0,-19.33616988,36.6586
42.859,0,-19.32439801,36.6586
42.869,0,-19.31262612,36.6586
42.879,0,-19.30085409,36.6586
42.889,0,-19.2890821,36.6586
42.899,0,-19.27730021,36.6586
42.909,0,-19.26553816,36.6586
42.919,0,-19.25376645,36.6586
42.929,0,-19.24199477,36.6586
42.939,0,-19.23022312,36.6586
42.949,0,-19.21845175,36.6586
42.959,0,-19.2066706,36.6586
42.969,0,-19.19490951,36.6586
42.979,0,-19.1831387,36.6586
42.989,0,-19.17137809,36.6586
42.999,0,-19.15960782,36.6586
43.009,0,-19.14782784,36.6586
43.019,0,-19.13606804,36.6586
43.029,0,-19.12430851,36.6586
43.039,0,-19.11253932,36.6586
43.049,0,-19.10078039,36.6586
43.059,0,-19.08901186,36.6586
43.069,0,-19.07724355,36.6586
43.079,0,-19.06547551,36.6586
43.089,0,-19.05371773,36.6586
43.099,0,-19.04196023,36.6586
43.109,0,-19.03020306,36.6586
43.119,0,-19.01844599,36.6586
43.129,0,-19.00667939,36.6586
43.139,0,-18.99492287,36.6586
43.149,0,-18.98316658,36.6586
43.159,0,-18.97141044,36.6586
43.169,0,-18.95964443,36.6586
43.179,0,-18.94788868,36.6586
43.189,0,-18.93614278,36.6586
43.199,0,-18.92438724,36.6586
43.209,0,-18.91263174,36.6586
43.219,0,-18.9008861,36.6586
43.229,0,-18.88913064,36.6586
43.239,0,-18.87736524,36.6586
43.249,0,-18.86560963,36.6586
43.259,0,-18.85386405,36.6586
43.269,0,-18.84210842,36.6586
43.279,0,-18.83035266,36.6586
43.289,0,-18.81860669,36.6586
43.299,0,-18.80684073,36.6586
43.309,0,-18.7950945,36.6586
43.319,0,-18.78333815,36.6586
43.329,0,-18.77158166,36.6586
43.339,0,-18.7598349,36.6586
43.349,0,-18.74807791,36.6586
43.359,0,-18.73631074,36.6586
43.369,0,-18.72456335,36.6586
43.379,0,-18.71280571,36.6586
43.389,0,-18.7010578,36.6586
43.399,0,-18.68928973,36.6586
43.409,0,-18.67754137,36.6586
43.419,0,-18.66578283,36.6586
43.429,0,-18.65403402,36.6586
43.439,0,-18.64228506,36.6586
43.449,0,-18.63051594,36.6586
43.459,0,-18.61876653,36.6586
43.469,0,-18.60700699,36.6586
43.479,0,-18.59524732,36.6586
43.489,0,-18.58349742,36.6586
43.499,0,-18.57173752,36.6586
43.509,0,-18.55997743,36.6586
43.519,0,-18.54821719,36.6586
43.529,0,-18.53646703,36.6586
43.539,0,-18.52471672,36.6586
43.549,0,-18.51295642,36.6586
43.559,0,-18.50120601,36.6586
43.569,0,-18.48945571,36.6586
43.579,0,-18.47768548,36.6586
43.589,0,-18.46594529,36.6586
43.599,0,-18.45418518,36.6586
43.609,0,-18.44243509,36.6586
43.619,0,-18.43069514,36.6586
43.629,0,-18.41894538,36.6586
43.639,0,-18.40718579,36.6586
43.649,0,-18.39544632,36.6586
43.659,0,-18.38370696,36.6586
43.669,0,-18.3719579,36.6586
43.679,0,-18.36019902,36.6586
43.689,0,-18.34847025,36.6586
43.699,0,-18.33672174,36.6586
43.709,0,-18.32498344,36.6586
43.719,0,-18.3132453,36.6586
43.729,0,-18.30150745,36.6586
43.739,0,-18.28975984,36.6586
43.749,0,-18.27802238,36.6586
43.759,0,-18.26628509,36.6586
43.769,0,-18.25454815,36.6586
43.779,0,-18.24282123,36.6586
43.789,0,-18.23108456,36.6586
43.799,0,-18.2193581,36.6586
43.809,0,-18.20761179,36.6586
43.819,0,-18.19588561,36.6586
43.829,0,-18.18416945,36.6586
43.839,0,-18.1724335,36.6586
43.849,0,-18.16070764,36.6586
43.859,0,-18.14897184,36.6586
43.869,0,-18.13724614,36.6586
43.879,0,-18.12553033,36.6586
43.889,0,-18.11380472,36.6586
43.899,0,-18.10207915,36.6586
43.909,0,-18.09035339,36.6586
43.919,0,-18.07863764,36.6586
43.929,0,-18.06691184,36.6586
43.939,0,-18.05518609,36.6586
43.949,0,-18.04347018,36.6586
43.959,0,-18.03175406,36.6586
43.969,0,-18.02002788,36.6586
43.979,0,-18.00831173,36.6586
43.989,0,-17.99660517,36.6586
43.999,0,-17.98487876,36.6586
44.009,0,-17.97317197,36.6586
44.019,0,-17.96144534,36.6586
44.029,0,-17.94972828,36.6586
44.039,0,-17.93802107,36.6586
44.049,0,-17.92630379,36.6586
44.059,0,-17.91459629,36.6586
44.069,0,-17.90287866,36.6586
44.079,0,-17.89116089,36.6586
44.089,0,-17.87944291,36.6586
44.099,0,-17.86773476,36.6586
44.109,0,-17.85602659,36.6586
44.119,0,-17.84430823,36.6586
44.129,0,-17.83259971,36.6586
44.139,0,-17.8208911,36.6586
44.149,0,-17.80917255,36.6586
44.159,0,-17.79747376,36.6586
44.169,0,-17.78576483,36.6586
44.179,0,-17.77405601,36.6586
44.189,0,-17.76234704,36.6586
44.199,0,-17.75063817,36.6586
44.209,0,-17.73892916,36.6586
44.219,0,-17.72723023,36.6586
44.229,0,-17.71553122,36.6586
44.239,0,-17.70383238,36.6586
44.249,0,-17.69213351,36.6586
44.259,0,-17.68043481,36.6586
44.269,0,-17.66873616,36.6586
44.279,0,-17.65703761,36.6586
44.289,0,-17.64534915,36.6586
44.299,0,-17.63365075,36.6586
44.309,0,-17.62195252,36.6586
44.319,0,-17.61026451,36.6586
44.329,0,-17.59857654,36.6586
44.339,0,-17.58688868,36.6586
44.349,0,-17.57520105,36.6586
44.359,0,-17.56352345,36.6586
44.369,0,-17.55182619,36.6586
44.379,0,-17.54015892,36.6586
44.389,0,-17.5284819,36.6586
44.399,0,-17.51680512,36.6586
44.409,0,-17.50511834,36.6586
44.419,0,-17.49345176,36.6586
44.429,0,-17.4817654,36.6586
44.439,0,-17.47009904,36.6586
44.449,0,-17.45842282,36.6586
44.459,0,-17.44675675,36.6586
44.469,0,-17.43509079,36.6586
44.479,0,-17.42341483,36.6586
44.489,0,-17.41174909,36.6586
44.499,0,-17.40009325,36.6586
44.509,0,-17.3884177,36.6586
44.519,0,-17.37676189,36.6586
44.529,0,-17.36509628,36.6586
44.539,0,-17.35344063,36.6586
44.549,0,-17.34177504,36.6586
44.559,0,-17.33011929,36.6586
44.569,0,-17.31847357,36.6586
44.579,0,-17.30681778,36.6586
44.589,0,-17.29516204,36.6586
44.599,0,-17.28350621,36.6586
44.609,0,-17.27185024,36.6586
44.619,0,-17.26020429,36.6586
44.629,0,-17.24855819,36.6586
44.639,0,-17.23691201,36.6586
44.649,0,-17.2252557,36.6586
44.659,0,-17.21360928,36.6586
44.669,0,-17.20197268,36.6586
44.679,0,-17.19032609,36.6586
44.689,0,-17.17867935,36.6586
44.699,0,-17.16704257,36.6586
44.709,0,-17.15540557,36.6586
44.719,0,-17.1437585,36.6586
44.729,0,-17.13212132,36.6586
44.739,0,-17.12048399,36.6586
44.749,0,-17.1088366,36.6586
44.759,0,-17.09719916,36.6586
44.768,0,-17.08557161,36.6586
44.778,0,-17.073934,36.6586
44.788,0,-17.0623062,36.6586
44.798,0,-17.05066855,36.6586
44.808,0,-17.03905082,36.6586
44.818,0,-17.02741299,36.6586
44.828,0,-17.01578511,36.6586
44.838,0,-17.00416725,36.6586
44.848,0,-16.99253952,36.6586
44.858,0,-16.98092162,36.6586
44.868,0,-16.96930383,36.6586
44.878,0,-16.95768609,36.6586
44.888,0,-16.94606838,36.6586
44.898,0,-16.93445079,36.6586
44.908,0,-16.92283332,36.6586
44.918,0,-16.91122573,36.6586
44.928,0,-16.89960834,36.6586
44.938,0,-16.88801102,36.6586
44.948,0,-16.87640377,36.6586
44.958,0,-16.86480661,36.6586
44.968,0,-16.85318968,36.6586
44.978,0,-16.84159274,36.6586
44.988,0,-16.82999592,36.6586
44.998,0,-16.81838937,36.6586
45.008,0,-16.80679271,36.6586
45.018,0,-16.79519624,36.6586
45.028,0,-16.78360001,36.6586
45.038,0,-16.77201381,36.6586
45.048,0,-16.76042758,36.6586
45.058,0,-16.74884161,36.6586
45.068,0,-16.73724571,36.6586
45.078,0,-16.72566988,36.6586
45.088,0,-16.71408419,36.6586
45.098,0,-16.70249848,36.6586
45.108,0,-16.69093277,36.6586
45.118,0,-16.6793572,36.6586
45.128,0,-16.66778175,36.6586
45.138,0,-16.65620627,36.6586
45.148,0,-16.64463078,36.6586
45.158,0,-16.63305541,36.6586
45.168,0,-16.62148985,36.6586
45.178,0,-16.60993446,36.6586
45.188,0,-16.59835903,36.6586
45.198,0,-16.58679362,36.6586
45.208,0,-16.5752381,36.6586
45.218,0,-16.56367251,36.6586
45.228,0,-16.55211695,36.6586
45.238,0,-16.54057114,36.6586
45.248,0,-16.52901533,36.6586
45.258,0,-16.51745957,36.6586
45.268,0,-16.50590372,36.6586
45.278,0,-16.49435783,36.6586
45.288,0,-16.48280187,36.6586
45.298,0,-16.47125573,36.6586
45.308,0,-16.45971954,36.6586
45.318,0,-16.44817328,36.6586
45.328,0,-16.43662701,36.6586
45.338,0,-16.42509062,36.6586
45.348,0,-16.41355406,36.6586
45.358,0,-16.40202753,36.6586
45.368,0,-16.39048096,36.6586
45.378,0,-16.37895439,36.6586
45.388,0,-16.36741768,36.6586
45.398,0,-16.35588095,36.6586
45.408,0,-16.34436407,36.6586
45.418,0,-16.33283727,36.6586
